Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
24/06/2020,103.6598,80.9291,76.7063,138.5591,109.3972,121.9977,88.2627,97.8463,78.4882,143.6998,143.033,62.3912
25/06/2020,103.783,80.9379,76.7848,139.1726,109.4151,122.016,88.2627,97.8463,78.4882,143.8721,143.4454,62.3912
26/06/2020,103.9063,80.9291,76.9243,141.2484,109.712,122.1714,88.2584,97.8552,78.5154,144.8805,144.9807,62.4798
29/06/2020,103.9943,80.9291,76.9767,140.6013,109.8199,122.2537,88.2672,97.8463,78.5335,144.7427,144.5245,62.5417
30/06/2020,104.0824,80.9291,77.0551,139.534,109.622,122.208,88.2672,97.864,78.5244,144.2341,143.8226,62.4886
1/7/2020,104.1379,80.9291,77.0743,139.4394,109.4509,122.0927,88.2636,97.8463,78.4981,144.0098,143.5433,62.4319
2/7/2020,104.2615,80.9379,77.1967,139.4647,109.586,122.2025,88.2689,97.8463,78.5344,144.1219,143.6926,62.5116
6/7/2020,104.2526,80.9291,77.1705,138.7723,109.424,122.111,88.2636,97.8552,78.5072,143.7078,143.1041,62.4319
7/7/2020,104.4115,80.9291,77.2928,141.2719,109.7751,122.2391,88.2636,97.8552,78.5253,145.0193,145.1156,62.5383
8/7/2020,104.3762,80.9291,77.2491,140.6048,109.604,122.1842,88.2636,97.8463,78.5253,144.6224,144.5359,62.494
9/7/2020,104.6496,80.9291,77.4589,143.6702,109.9551,122.3031,88.2725,97.8552,78.5435,146.0978,146.8372,62.5737
10/7/2020,104.5261,80.9379,77.3715,143.0031,109.739,122.2025,88.276,97.8552,78.5163,145.537,146.0994,62.5028
13/07/2020,104.5173,80.9379,77.4065,143.8898,109.8561,122.2574,88.2725,97.864,78.5163,145.8476,146.5825,62.5471
14/07/2020,104.6849,80.9379,77.5026,143.932,109.8471,122.23,88.268,97.864,78.5253,145.9167,146.7932,62.5383
15/07/2020,104.6937,80.9379,77.5113,143.0284,109.8111,122.2391,88.268,97.864,78.5344,145.5197,146.1081,62.5383
16/07/2020,104.7643,80.9291,77.5637,143.9236,109.8921,122.3031,88.268,97.8552,78.5344,145.9597,146.802,62.556
17/07/2020,104.8702,80.9379,77.6424,143.4591,109.8651,122.2849,88.268,97.8552,78.5526,145.7182,146.4946,62.5648
20/07/2020,104.9848,80.9379,77.721,143.8475,109.9371,122.2849,88.268,97.864,78.5344,145.9943,146.8548,62.5737
21/07/2020,105.0466,80.9379,77.7647,144.0925,110.0542,122.3672,88.268,97.864,78.5526,146.2185,146.9427,62.6092
22/07/2020,105.1348,80.9291,77.8696,144.6498,110.0902,122.3581,88.268,97.8552,78.5435,146.3653,147.3818,62.6092
23/07/2020,105.2583,80.9379,77.9395,146.7864,110.1982,122.3581,88.268,97.8552,78.5435,147.2885,149.1034,62.6358
24/07/2020,105.223,80.9291,77.922,147.1072,110.1442,122.3764,88.268,97.8552,78.5526,147.2713,149.0946,62.6269
27/07/2020,105.1525,80.9291,77.8696,146.2628,109.9732,122.2849,88.268,97.864,78.5253,146.7363,148.5412,62.5648
28/07/2020,105.223,80.9379,77.9045,147.673,110.2343,122.4221,88.268,97.864,78.5435,147.5818,149.5689,62.6535
29/07/2020,105.3465,80.9379,78.0269,147.369,110.3783,122.5136,88.2725,97.8552,78.5616,147.5646,149.3142,62.7156
30/07/2020,105.4259,80.9291,78.0706,148.5006,110.5313,122.6234,88.268,97.8552,78.5888,148.2462,150.298,62.7776
31/07/2020,105.47,80.9379,78.1754,148.3064,110.5583,122.6784,88.2725,97.864,78.5979,148.2721,150.2013,62.7865
3/8/2020,105.5116,80.9291,78.1483,147.065,110.5043,122.6646,88.2734,97.8693,78.5979,147.8178,149.4451,62.7998
4/8/2020,105.7148,80.9379,78.3146,149.1255,110.8827,122.8111,88.2734,97.8693,78.607,148.8369,150.8697,62.8886
5/8/2020,105.5116,80.9291,78.2096,147.1748,110.5133,122.6554,88.2734,97.8605,78.5888,147.8437,149.5507,62.7821
6/8/2020,105.6618,80.9291,78.3321,148.5513,110.6395,122.6737,88.2734,97.8605,78.5888,148.3187,150.386,62.8087
7/8/2020,105.5381,80.9379,78.2446,147.4957,110.4052,122.5822,88.2777,97.8605,78.5798,147.5845,149.3835,62.7554
10/8/2020,105.4409,80.9379,78.157,146.3557,110.288,122.5547,88.2734,97.8605,78.5616,147.2219,148.7152,62.711
11/8/2020,105.1492,80.9291,77.8857,144.3542,109.9096,122.3715,88.2734,97.8605,78.5435,146.0559,146.9477,62.6134
12/8/2020,104.9372,80.9291,77.6843,142.3613,109.5852,122.225,88.2777,97.8516,78.5253,145.0022,145.6112,62.5069
13/08/2020,104.5483,80.9379,77.4304,140.3852,109.36,122.1242,88.2777,97.8516,78.5162,143.9658,144.0548,62.4448
14/08/2020,104.4511,80.9291,77.3429,139.507,109.414,122.2067,88.2822,97.8605,78.5253,143.7239,143.4919,62.4714
17/08/2020,104.5925,80.9291,77.4392,140.0643,109.5942,122.28,88.2822,97.8693,78.5344,144.2162,143.8525,62.5246
18/08/2020,104.7427,80.9379,77.5443,141.1115,109.7834,122.3532,88.2777,97.8605,78.5435,144.7949,144.8813,62.5868
19/08/2020,104.5837,80.9379,77.4129,140.267,109.6393,122.28,88.2839,97.8605,78.5435,144.2076,143.9755,62.5335
20/08/2020,104.7692,80.9379,77.5443,141.8884,109.9546,122.3807,88.2777,97.8605,78.5435,145.149,145.277,62.6223
21/08/2020,104.8753,80.9379,77.7106,143.0116,110.0357,122.399,88.2777,97.8605,78.5344,145.6068,146.1475,62.6311
24/08/2020,104.8311,80.9379,77.6231,142.7497,109.8826,122.3349,88.2777,97.8605,78.5253,145.2872,145.9101,62.5868
25/08/2020,104.6102,80.9291,77.4742,141.3395,109.6212,122.2433,88.2822,97.8516,78.5344,144.5272,144.7933,62.5246
26/08/2020,104.5925,80.9291,77.4304,140.6048,109.5762,122.2433,88.2689,97.8516,78.5344,144.1212,144.2394,62.5158
27/08/2020,104.2302,80.9291,77.1503,137.4634,109.1888,122.1517,88.2866,97.8605,78.5253,142.4543,141.786,62.4359
28/08/2020,104.3716,80.9379,77.2116,137.2438,109.3689,122.3166,88.2777,97.8693,78.5525,142.3938,141.6805,62.5069
31/08/2020,104.6013,80.9379,77.4392,138.3247,109.4861,122.344,88.2777,97.8605,78.5798,142.8517,142.6213,62.5424
1/9/2020,104.8182,80.9379,77.6523,140.5963,109.845,122.4504,88.2663,97.8552,78.5607,144.0793,144.2526,62.6419
2/9/2020,105.0307,80.9379,77.8189,142.1333,109.9983,122.4778,88.2751,97.864,78.5697,145.0477,145.6259,62.6686
3/9/2020,105.0572,80.9291,77.8277,143.1382,110.1426,122.5237,88.2795,97.8552,78.5607,145.3416,146.0397,62.6952
4/9/2020,104.5349,80.9379,77.3717,139.6421,109.5294,122.2487,88.2795,97.8552,78.5334,143.3444,143.2667,62.5264
8/9/2020,104.65,80.9379,77.4857,140.6808,109.7638,122.377,88.2795,97.8552,78.5425,143.9323,144.147,62.5975
9/9/2020,104.6412,80.9291,77.4331,139.963,109.7097,122.377,88.2839,97.8552,78.5516,143.6297,143.7596,62.5797
10/9/2020,104.65,80.9291,77.4506,141.0608,109.845,122.4137,88.2795,97.8552,78.5425,144.0447,144.4903,62.633
11/9/2020,104.7739,80.9202,77.5295,141.3986,110.0163,122.5237,88.2795,97.8552,78.5607,144.4251,144.7985,62.6864
14/09/2020,104.7828,80.9379,77.5295,141.407,109.9171,122.4504,88.2795,97.8552,78.5516,144.356,144.7896,62.6597
15/09/2020,104.7917,80.9202,77.5733,141.0608,109.863,122.432,88.2795,97.8552,78.5607,144.2349,144.4375,62.633
16/09/2020,104.7386,80.9379,77.5559,140.3683,109.7999,122.4045,88.2795,97.8552,78.5697,144.0188,144.0061,62.6064
17/09/2020,104.7651,80.9379,77.5559,140.9764,109.836,122.4137,88.2795,97.8552,78.5516,144.2176,144.4464,62.6153
18/09/2020,104.6412,80.9202,77.4681,140.4359,109.7367,122.3679,88.2795,97.8552,78.5607,143.82,143.9974,62.5975
21/09/2020,104.6589,80.9202,77.512,141.2044,109.9351,122.4412,88.2795,97.8552,78.5516,144.3214,144.728,62.6419
22/09/2020,104.7386,80.9202,77.5383,141.1368,109.9351,122.4595,88.2795,97.8552,78.5697,144.3214,144.6136,62.633
23/09/2020,104.5173,80.9202,77.3629,141.2551,109.9351,122.4504,88.2795,97.8552,78.5697,144.4942,144.8073,62.6597
24/09/2020,104.5261,80.9291,77.3717,141.9728,109.9893,122.4687,88.2795,97.8552,78.5607,144.892,145.3618,62.6597
25/09/2020,104.5615,80.9202,77.3629,141.8208,110.0794,122.5237,88.2839,97.8552,78.5697,144.9872,145.3618,62.6952
28/09/2020,104.65,80.9291,77.4331,141.483,110.0614,122.5145,88.2839,97.8552,78.5788,144.7883,144.9481,62.6864
29/09/2020,104.6677,80.9291,77.4857,141.5338,110.1426,122.5695,88.2839,97.864,78.5697,144.892,145.1154,62.7219
30/09/2020,104.4996,80.9202,77.3629,139.811,109.845,122.4412,88.2839,97.8552,78.5788,143.941,143.7244,62.633
1/10/2020,104.6432,80.9202,77.442,140.1791,109.9073,122.4641,88.2839,97.8667,78.5607,144.1305,143.9615,62.6384
2/10/2020,104.5368,80.9202,77.3893,139.1274,109.799,122.4183,88.2795,97.8578,78.5697,143.6978,143.4239,62.6206
5/10/2020,104.1999,80.9202,77.0994,135.8963,109.1042,122.1248,88.2875,97.8578,78.5425,141.6122,140.6216,62.416
6/10/2020,104.2885,80.9291,77.2048,136.6086,109.3569,122.2165,88.2839,97.8667,78.5425,142.218,141.3794,62.4783
7/10/2020,104.2176,80.9202,77.0994,135.362,109.0411,122.0973,88.2839,97.8578,78.5334,141.3266,140.3484,62.3893
8/10/2020,104.3506,80.9202,77.2312,136.5408,109.2396,122.1798,88.2839,97.8578,78.5334,141.9497,141.1062,62.4604
9/10/2020,104.3772,80.9202,77.2487,136.1846,109.1854,122.1339,88.2839,97.8578,78.5334,141.8373,141.0798,62.4338
12/10/2020,104.5811,80.9291,77.3629,136.8546,109.3027,122.1798,88.2839,97.8667,78.5516,142.2007,141.5293,62.4693
13/10/2020,104.6077,80.9202,77.4244,138.1691,109.5463,122.3082,88.2839,97.8667,78.5425,142.9362,142.5427,62.5583
14/10/2020,104.6698,80.9202,77.4683,138.678,109.5824,122.3174,88.2839,97.849,78.5425,143.144,142.8687,62.5583
15/10/2020,104.5811,80.9202,77.4244,138.5762,109.4651,122.2715,88.2839,97.8578,78.5607,142.9969,142.622,62.5316
16/10/2020,104.5279,80.9291,77.3629,137.9316,109.4019,122.2532,88.2839,97.8578,78.5516,142.7026,142.2254,62.5049
19/10/2020,104.4038,80.9291,77.2926,137.2108,109.2215,122.1798,88.2839,97.849,78.5516,142.3478,141.6879,62.4515
20/10/2020,104.3151,80.9202,77.1608,135.5146,108.9869,122.0973,88.2839,97.849,78.5425,141.344,140.3396,62.3981
21/10/2020,104.191,80.9202,77.073,134.8786,108.8425,122.0422,88.2839,97.849,78.5425,140.9978,139.8548,62.3626
22/10/2020,104.0048,80.9291,76.9413,133.0128,108.4636,121.8955,88.2839,97.849,78.5153,139.8295,138.4008,62.2469
23/10/2020,104.1556,80.9291,77.0379,133.9881,108.617,121.9413,88.2883,97.849,78.5243,140.418,139.2468,62.2914
26/10/2020,104.2974,80.9291,77.1521,135.8539,108.9057,122.0514,88.2883,97.849,78.5334,141.4132,140.5423,62.3804
27/10/2020,104.5368,80.9202,77.3366,137.0072,109.1493,122.1615,88.2883,97.849,78.5334,142.0623,141.4852,62.4338
28/10/2020,104.3861,80.9202,77.2312,137.3889,109.1403,122.1615,88.2883,97.849,78.5334,142.1575,141.6174,62.4338
29/10/2020,104.1999,80.9291,77.0643,135.4468,108.6801,122.0055,88.2883,97.8578,78.5516,140.9718,140.2426,62.327
30/10/2020,103.9162,80.9291,76.9325,133.5301,108.3282,121.9047,88.2883,97.8667,78.5425,139.8987,138.8591,62.2381
2/11/2020,104.1044,80.9291,77.039,135.133,108.5142,121.9249,88.2928,97.8463,78.5416,140.5311,139.8992,62.2603
3/11/2020,104.06,80.9291,77.0213,133.9287,108.2705,121.8606,88.2884,97.864,78.5234,139.8468,139.0876,62.2158
4/11/2020,104.7527,80.9202,77.5493,137.5161,109.1823,122.2369,88.2884,97.8463,78.5416,141.8823,142.1047,62.4651
5/11/2020,104.8505,80.9291,77.6285,138.1352,109.1643,122.2094,88.2884,97.8552,78.5234,142.4714,142.3517,62.4651
6/11/2020,104.6195,80.9202,77.4525,136.015,108.7941,122.0625,88.2884,97.8552,78.5325,141.1634,140.6314,62.3494
9/11/2020,104.1311,80.9291,77.0918,132.1054,107.9906,121.6954,88.2928,97.8463,78.5053,138.8593,137.676,62.1
10/11/2020,103.9623,80.9202,76.9422,131.393,107.6836,121.5577,88.2884,97.8463,78.4961,138.2183,136.8821,61.9931
11/11/2020,104.0245,80.9202,76.9949,131.8848,107.8551,121.6128,88.2884,97.8552,78.478,138.5994,137.3761,62.0554
12/11/2020,104.4597,80.9202,77.2502,134.9294,108.4691,121.879,88.2884,97.8552,78.4871,140.3145,139.7138,62.2425
13/11/2020,104.4774,80.9291,77.2766,134.6326,108.3246,121.8238,88.2884,97.8552,78.4871,140.1153,139.5287,62.189
16/11/2020,104.4685,80.9291,77.3205,134.217,108.2434,121.8055,88.2884,97.8552,78.5053,139.8728,139.1934,62.1801
17/11/2020,104.6817,80.9291,77.4525,135.2263,108.5232,121.9249,88.2884,97.8552,78.4961,140.6783,140.102,62.2514
18/11/2020,104.7527,80.9291,77.5405,135.9047,108.4872,121.8881,88.2928,97.8552,78.4961,140.7823,140.5079,62.2514
19/11/2020,104.9481,80.9291,77.6989,136.8631,108.6045,121.934,88.2884,97.8552,78.5143,141.3886,141.2313,62.2781
20/11/2020,105.0547,80.9291,77.7693,138.449,108.7941,121.9982,88.2884,97.8552,78.5234,142.3327,142.484,62.3226
23/11/2020,105.0281,80.9291,77.7077,137.6009,108.5774,121.9432,88.2928,97.8552,78.5234,141.7698,141.8312,62.287
24/11/2020,104.886,80.9291,77.6285,135.9556,108.4059,121.9065,88.2928,97.8552,78.5325,140.8343,140.4196,62.2603
25/11/2020,104.8505,80.9202,77.5933,135.3365,108.442,121.934,88.2839,97.8552,78.5416,140.6957,139.9874,62.2781
27/11/2020,105.0281,80.9291,77.7605,136.8122,108.767,122.0625,88.2928,97.864,78.5416,141.6311,141.346,62.3671
30/11/2020,105.1702,80.9202,77.8661,136.7613,108.6948,122.0809,88.2928,97.8463,78.5598,141.38,141.1696,62.3583
1/12/2020,104.8374,80.9141,77.6308,134.1831,108.1166,121.8237,88.2884,97.8481,78.517,139.7903,139.0881,62.18
2/12/2020,104.7218,80.9229,77.4986,132.6566,107.9359,121.7962,88.2884,97.8481,78.5352,138.8773,137.9841,62.1532
3/12/2020,104.8997,80.9229,77.6484,134.1662,108.225,121.9339,88.2928,97.8481,78.5534,139.7464,139.0969,62.2424
4/12/2020,104.615,80.9317,77.4457,131.4948,107.8004,121.787,88.2928,97.857,78.5443,138.1488,137.0569,62.1265
7/12/2020,104.7751,80.9141,77.5515,133.106,108.1346,121.9523,88.2884,97.857,78.5625,139.088,138.2933,62.2335
8/12/2020,104.7841,80.9141,77.5779,133.8524,108.2431,121.9798,88.2884,97.8481,78.5443,139.5971,138.9467,62.2513
9/12/2020,104.6328,80.9141,77.4457,133.2163,108.0895,121.8972,88.2884,97.857,78.5352,139.2899,138.4875,62.2067
10/12/2020,104.8908,80.9141,77.6043,134.8871,108.3334,122.035,88.2928,97.8658,78.5534,140.1501,139.7151,62.2959
11/12/2020,105.0064,80.9229,77.7277,135.5061,108.5502,122.1636,88.2928,97.857,78.5989,140.5891,140.2096,62.3761
14/12/2020,104.9442,80.9141,77.7013,134.921,108.487,122.1636,88.2928,97.857,78.5898,140.2379,139.821,62.3583
15/12/2020,105.0064,80.9141,77.7365,134.3188,108.3786,122.1176,88.2928,97.8481,78.5898,139.957,139.353,62.3226
16/12/2020,104.962,80.9229,77.6572,134.022,108.2882,122.0992,88.3016,97.857,78.5898,139.6322,138.9821,62.3226
17/12/2020,104.9575,80.9229,77.6748,133.5301,108.2096,122.0597,88.2981,97.857,78.5916,139.3326,138.6144,62.278
18/12/2020,104.9041,80.9229,77.6484,133.0721,108.1192,122.0505,88.2981,97.857,78.5825,138.9372,138.1988,62.278
21/12/2020,104.9041,80.9229,77.6572,133.793,108.1915,122.0597,88.2981,97.857,78.5825,139.3326,138.7469,62.287
22/12/2020,105.0555,80.9229,77.7806,134.5902,108.3723,122.1424,88.2981,97.8481,78.5825,139.8774,139.463,62.3315
23/12/2020,104.9842,80.9141,77.6931,133.3775,108.1463,122.0781,88.2936,97.857,78.6007,139.1481,138.4994,62.2929
24/12/2020,105.0822,80.9229,77.8257,134.136,108.3,122.1332,88.2936,97.857,78.5825,139.4292,139.0475,62.3109
28/12/2020,105.1,80.9229,77.7992,134.1007,108.309,122.1424,88.2936,97.8481,78.5916,139.5874,139.1095,62.3378
29/12/2020,105.1178,80.9229,77.8257,133.8537,108.291,122.1516,88.2936,97.857,78.5916,139.4908,138.9326,62.3378
30/12/2020,105.1802,80.9141,77.8788,134.1977,108.3633,122.17,88.2981,97.857,78.6007,139.6577,139.2332,62.3558
31/12/2020,105.2603,80.9229,77.9849,134.33,108.4356,122.216,88.2981,97.8658,78.5916,139.8861,139.4365,62.3828
4/1/2021,105.1267,80.9229,77.8788,134.6034,108.4627,122.2527,88.2981,97.857,78.6007,139.8071,139.2685,62.4097
5/1/2021,105.0199,80.9141,77.7461,133.0423,108.2096,122.1516,88.2981,97.857,78.6007,138.9549,138.2342,62.3288
6/1/2021,104.5033,80.9229,77.4012,129.2673,107.5767,121.8575,88.2936,97.8658,78.5552,136.7935,135.3966,62.1311
7/1/2021,104.3964,80.9229,77.2421,127.8208,107.1971,121.7104,88.2981,97.8658,78.5734,135.8711,134.2031,62.0233
8/1/2021,104.2718,80.9141,77.1713,127.4504,106.8897,121.5634,88.2981,97.857,78.5643,135.4229,133.77,61.9245
11/1/2021,104.1026,80.9229,77.0917,127.0711,106.6818,121.4807,88.2981,97.8481,78.5552,135.1418,133.549,61.8705
12/1/2021,104.1916,80.9141,77.0741,127.0358,106.6637,121.4531,88.2981,97.8481,78.5552,135.177,133.4428,61.8615
13/01/2021,104.5211,80.9141,77.2774,128.9498,107.0344,121.6094,88.2936,97.8481,78.5461,136.1171,134.9457,61.9514
14/01/2021,104.3163,80.9229,77.1802,127.274,106.7903,121.5726,88.2936,97.8481,78.5552,135.2034,133.6815,61.9155
15/01/2021,104.4232,80.9229,77.2421,127.909,107.0796,121.7197,88.2981,97.8481,78.5643,135.7041,134.2119,62.0143
19/01/2021,104.5657,80.9229,77.3482,128.3941,107.1429,121.7748,88.2936,97.8481,78.5916,136.0116,134.6452,62.0413
20/01/2021,104.5746,80.9229,77.3393,128.5176,107.1881,121.7748,88.2981,97.8481,78.5825,136.0381,134.7777,62.0592
21/01/2021,104.4232,80.9229,77.2332,127.3004,107.0344,121.7564,88.2981,97.8481,78.5916,135.4142,133.8318,62.0322
22/01/2021,104.4232,80.9141,77.2686,127.6709,107.1971,121.8208,88.2981,97.8481,78.5916,135.6865,134.2649,62.0772
25/01/2021,104.6903,80.9229,77.4455,129.6995,107.631,121.977,88.3025,97.8481,78.6007,136.7144,135.8474,62.185
26/01/2021,104.6547,80.9141,77.4366,129.4613,107.5949,121.9586,88.3025,97.8481,78.5916,136.7057,135.591,62.176
27/01/2021,104.6636,80.9141,77.4366,129.8582,107.7214,122.0046,88.3025,97.857,78.5916,137.0484,135.9358,62.221
28/01/2021,104.5924,80.9229,77.3747,129.038,107.4412,121.8943,88.3025,97.8481,78.5825,136.4421,135.1843,62.1401
29/01/2021,104.4766,80.9229,77.3128,128.0148,107.2513,121.8759,88.3025,97.857,78.6098,135.7305,134.371,62.1042
1/2/2021,104.5765,80.9229,77.3385,128.2089,107.3853,121.9651,88.3025,97.8481,78.6189,135.8237,134.5268,62.1473
2/2/2021,104.416,80.9141,77.2411,127.1769,107.1139,121.818,88.2981,97.8481,78.5916,135.1905,133.6595,62.0574
3/2/2021,104.291,80.9141,77.1083,125.3424,106.8515,121.726,88.2981,97.8658,78.6007,134.3374,132.4735,61.9854
4/2/2021,104.2465,80.9229,77.1259,125.1306,106.8153,121.7352,88.2981,97.857,78.6007,134.0824,132.1195,61.9854
5/2/2021,104.1126,80.9229,77.0197,123.6401,106.5892,121.68,88.3025,97.8658,78.6189,133.1765,131.0131,61.9494
8/2/2021,104.2197,80.9229,77.1083,124.4075,106.6344,121.6616,88.3025,97.857,78.6098,133.4667,131.5885,61.9405
9/2/2021,104.2643,80.9229,77.0728,124.3369,106.7158,121.6616,88.2981,97.8658,78.5916,133.4843,131.6858,61.9584
10/2/2021,104.3624,80.9141,77.1968,125.5099,106.9872,121.7904,88.3025,97.8658,78.6007,134.1616,132.562,62.0484
11/2/2021,104.2375,80.9229,77.1171,124.4868,106.9058,121.7627,88.3025,97.857,78.6007,133.7306,131.8363,62.0124
12/2/2021,103.9967,80.9141,76.9134,122.3964,106.553,121.634,88.3025,97.857,78.6098,132.4818,130.199,61.9134
16/02/2021,103.506,80.9229,76.5502,119.9886,105.7841,121.2202,88.3025,97.857,78.5825,130.7053,128.2164,61.6616
17/02/2021,103.7112,80.9229,76.7097,120.9676,105.8565,121.2754,88.2981,97.857,78.6007,131.3297,129.0307,61.6976
18/02/2021,103.6577,80.9141,76.6654,120.4648,105.8474,121.3122,88.3025,97.857,78.6007,131.2065,128.5085,61.7066
19/02/2021,103.3365,80.9229,76.3997,118.3039,105.4222,121.1466,88.3025,97.857,78.6098,129.8874,126.8003,61.5807
22/02/2021,103.0154,80.9141,76.1871,116.9545,105.2504,121.0454,88.3025,97.857,78.5916,128.9727,125.8357,61.5267
23/02/2021,103.0422,80.9141,76.1694,116.434,105.3318,121.1282,88.3025,97.857,78.6007,128.7265,125.4728,61.5717
24/02/2021,103.0065,80.9052,76.1251,115.4462,105.187,121.0087,88.3069,97.857,78.5825,128.0493,124.6497,61.4997
25/02/2021,102.0609,80.9141,75.4608,112.8266,103.7849,119.9787,88.2981,97.8481,78.4642,125.235,122.6141,60.924
26/02/2021,102.8905,80.9141,76.1162,118.101,104.7167,120.5397,88.3025,97.857,78.5643,128.5946,126.6676,61.2478
1/3/2021,102.8369,80.9052,76.0178,115.8607,104.599,120.5746,88.3157,97.857,78.557,127.6474,124.9946,61.2478
2/3/2021,102.8548,80.9052,76.0089,115.8784,104.7891,120.7402,88.3157,97.8481,78.5752,127.753,125.0035,61.3468
3/3/2021,102.4795,80.9141,75.7694,114.6612,104.2279,120.4366,88.2981,97.857,78.5297,126.7054,123.6477,61.1488
4/3/2021,102.1846,80.9141,75.5299,113.5234,103.712,120.1697,88.3069,97.8481,78.5297,125.8338,122.8503,60.9867
5/3/2021,102.1132,80.9141,75.4856,114.0085,103.5672,120.0869,88.3069,97.8481,78.5297,125.7458,123.0895,60.9237
8/3/2021,101.711,80.9052,75.1396,112.9766,103.1598,119.7464,88.3069,97.8481,78.5024,124.9888,122.1325,60.7437
9/3/2021,102.0953,80.9052,75.388,114.9611,103.6485,119.9857,88.3025,97.857,78.5024,126.2828,123.825,60.8877
10/3/2021,102.2651,80.9052,75.5299,115.0229,103.8658,120.1329,88.3069,97.8481,78.5297,126.4061,124.0731,60.9957
11/3/2021,102.2561,80.9141,75.5388,113.7969,103.8296,120.1697,88.3025,97.8481,78.5297,125.8075,123.1781,61.0138
12/3/2021,101.6753,80.9052,75.0864,110.5246,103.0783,119.8292,88.3025,97.8481,78.5206,123.5978,120.5641,60.7797
15/03/2021,101.7825,80.9052,75.1751,111.4154,103.205,119.8845,88.3069,97.8481,78.5297,124.1877,121.273,60.7977
16/03/2021,101.7468,80.9052,75.1663,110.9568,103.1869,119.9305,88.3113,97.8481,78.5297,123.9939,120.7856,60.8157
17/03/2021,101.7378,80.9141,75.1396,109.7132,103.015,120.0041,88.3113,97.857,78.5479,123.2633,119.8818,60.8517
18/03/2021,101.3447,80.9052,74.8292,108.3725,102.3723,119.7004,88.3069,97.857,78.5388,122.2773,118.6678,60.6356
19/03/2021,101.4251,80.9052,74.8913,109.2986,102.309,119.636,88.3113,97.857,78.5388,122.6911,119.4033,60.6176
22/03/2021,101.6217,80.9052,75.1042,110.9744,102.6438,119.7648,88.3078,97.8658,78.5297,123.7387,120.7413,60.7076
23/03/2021,101.8808,80.9141,75.2727,112.1651,103.1507,120.0133,88.3139,97.857,78.5388,124.8743,121.8312,60.8517
24/03/2021,102.0059,80.9052,75.388,113.3294,103.2865,120.0501,88.3113,97.857,78.557,125.4201,122.4869,60.8877
25/03/2021,101.9523,80.9052,75.3348,112.0505,103.1507,120.0501,88.3069,97.857,78.5661,124.7511,121.521,60.8787
26/03/2021,101.7825,80.9052,75.2018,111.5918,102.8068,119.866,88.3113,97.857,78.5661,124.1877,121.0958,60.7617
29/03/2021,101.6127,80.9052,75.1042,110.2335,102.4538,119.7096,88.3025,97.857,78.5479,123.3777,120.0679,60.6536
30/03/2021,101.6932,80.9141,75.184,111.0714,102.3633,119.636,88.3113,97.8481,78.5479,123.7299,120.697,60.6176
31/03/2021,101.711,80.9052,75.1485,110.701,102.2185,119.5256,88.3025,97.8481,78.5206,123.3865,120.0235,60.5276
1/4/2021,102.0529,80.9141,75.3903,112.7454,102.6713,119.6618,88.3113,97.8481,78.5197,124.8213,122.0155,60.6682
5/4/2021,101.847,80.9052,75.2748,112.0628,102.3815,119.4961,88.3069,97.8481,78.5015,124.222,121.4832,60.569
6/4/2021,102.205,80.8964,75.5415,113.0203,102.8796,119.8275,88.3157,97.8658,78.5197,124.9006,122.3084,60.7583
7/4/2021,102.0439,80.8964,75.4526,111.9741,102.8162,119.8275,88.3069,97.857,78.5288,124.4864,121.4566,60.7583
8/4/2021,102.2945,80.9052,75.6215,113.038,103.1694,120.0117,88.3157,97.857,78.5561,125.1827,122.4593,60.8574
9/4/2021,102.1782,80.8964,75.5237,112.5415,102.8978,119.846,88.3069,97.8658,78.5288,125.1122,122.0155,60.7853
12/4/2021,102.1513,80.8964,75.5059,112.5415,102.8343,119.7723,88.3069,97.857,78.5106,124.8566,121.9624,60.7313
13/04/2021,102.4467,80.8964,75.7015,113.5345,103.26,120.0117,88.3113,97.857,78.5379,125.5528,122.8763,60.8664
14/04/2021,102.3661,80.8964,75.6481,113.0823,103.1332,119.9196,88.3113,97.857,78.5379,125.2356,122.4859,60.8394
15/04/2021,102.7688,80.9052,75.9682,115.6002,103.7944,120.2143,88.3113,97.8481,78.5561,126.7779,124.5356,61.0286
16/04/2021,102.5004,80.9052,75.7637,114.5274,103.5136,120.067,88.3157,97.8481,78.547,126.2579,123.5684,60.9475
19/04/2021,102.4198,80.8964,75.7193,114.0753,103.4049,120.067,88.3157,97.8481,78.5379,125.9935,123.2135,60.9295
20/04/2021,102.5809,80.8964,75.8437,114.6782,103.7129,120.2695,88.3113,97.8481,78.5561,126.5487,123.7813,61.0467
21/04/2021,102.6793,80.8964,75.9238,115.0416,103.7672,120.2787,88.3069,97.8481,78.5743,126.6809,124.0299,61.0557
22/04/2021,102.7062,80.9052,75.9593,115.7864,103.8487,120.2972,88.3157,97.8481,78.5652,127.0511,124.571,61.0647
23/04/2021,102.6883,80.9052,75.9682,115.3253,103.7129,120.1867,88.3157,97.857,78.547,126.9013,124.2782,61.0196
26/04/2021,102.5988,80.8964,75.9148,115.2101,103.6042,120.1038,88.3069,97.8481,78.5288,126.9629,124.1008,60.9746
27/04/2021,102.3482,80.9052,75.7193,113.8891,103.1966,119.9289,88.3069,97.8481,78.5197,125.9759,123.0183,60.8394
